rank	source	target	cluster_1	cluster_2	mean	pvalue	interaction_key
221	APOE	LRP1	Cortex_3	Fiber_tract	2.407800720065041		APOE|LRP1|Cortex_3->Fiber_tract
222	APOE	LRP1	Pyramidal_layer	Pyramidal_layer_dentate_gyrus	2.404950208085425	1.0	APOE|LRP1|Pyramidal_layer->Pyramidal_layer_dentate_gyrus
223	APOE	LRP1	Pyramidal_layer_dentate_gyrus	Fiber_tract	2.3825052240781024		APOE|LRP1|Pyramidal_layer_dentate_gyrus->Fiber_tract
224	APOE	LRP1	Pyramidal_layer	Hippocampus	2.354352209347862		APOE|LRP1|Pyramidal_layer->Hippocampus
225	APOE	LRP1	Pyramidal_layer	Fiber_tract	2.286517427294655		APOE|LRP1|Pyramidal_layer->Fiber_tract
226	TTR	LRP2	Lateral_ventricle	Lateral_ventricle	2.153795793226787		TTR|LRP2|Lateral_ventricle->Lateral_ventricle
227	TTR	LRP2	Lateral_ventricle	Hypothalamus_1	2.147712139916971		TTR|LRP2|Lateral_ventricle->Hypothalamus_1
228	TTR	LRP2	Lateral_ventricle	Cortex_5	2.1449565094504774		TTR|LRP2|Lateral_ventricle->Cortex_5
229	TTR	LRP2	Lateral_ventricle	Cortex_1	2.1436872094339927		TTR|LRP2|Lateral_ventricle->Cortex_1
230	TTR	LRP2	Lateral_ventricle	Pyramidal_layer_dentate_gyrus	2.142494207292962		TTR|LRP2|Lateral_ventricle->Pyramidal_layer_dentate_gyrus
231	TTR	LRP2	Lateral_ventricle	Thalamus_1	2.141920468875079		TTR|LRP2|Lateral_ventricle->Thalamus_1
232	TTR	LRP2	Lateral_ventricle	Cortex_2	2.141202014887887		TTR|LRP2|Lateral_ventricle->Cortex_2
233	TTR	LRP2	Hippocampus	Lateral_ventricle	1.6383996823272804		TTR|LRP2|Hippocampus->Lateral_ventricle
234	TTR	LRP2	Hippocampus	Hypothalamus_1	1.6323160290174645		TTR|LRP2|Hippocampus->Hypothalamus_1
235	TTR	LRP2	Hippocampus	Cortex_5	1.6295603985509708		TTR|LRP2|Hippocampus->Cortex_5
236	TTR	LRP2	Hippocampus	Cortex_1	1.628291098534486		TTR|LRP2|Hippocampus->Cortex_1
237	TTR	LRP2	Hippocampus	Pyramidal_layer_dentate_gyrus	1.6270980963934556		TTR|LRP2|Hippocampus->Pyramidal_layer_dentate_gyrus
238	TTR	LRP2	Hippocampus	Thalamus_1	1.6265243579755724		TTR|LRP2|Hippocampus->Thalamus_1
239	TTR	LRP2	Hippocampus	Cortex_2	1.6258059039883808		TTR|LRP2|Hippocampus->Cortex_2
240	TTR	LRP2	Striatum	Lateral_ventricle	1.5847537940762846		TTR|LRP2|Striatum->Lateral_ventricle
241	TTR	LRP2	Striatum	Hypothalamus_1	1.5786701407664687		TTR|LRP2|Striatum->Hypothalamus_1
242	TTR	LRP2	Striatum	Cortex_5	1.575914510299975		TTR|LRP2|Striatum->Cortex_5
243	TTR	LRP2	Striatum	Cortex_1	1.5746452102834902		TTR|LRP2|Striatum->Cortex_1
244	TTR	LRP2	Striatum	Pyramidal_layer_dentate_gyrus	1.5734522081424598		TTR|LRP2|Striatum->Pyramidal_layer_dentate_gyrus
245	TTR	LRP2	Striatum	Thalamus_1	1.5728784697245766		TTR|LRP2|Striatum->Thalamus_1
246	TTR	LRP2	Striatum	Cortex_2	1.572160015737385		TTR|LRP2|Striatum->Cortex_2
247	TTR	LRP2	Cortex_2	Lateral_ventricle	1.3468023149276278		TTR|LRP2|Cortex_2->Lateral_ventricle
248	TTR	LRP2	Cortex_2	Hypothalamus_1	1.340718661617812		TTR|LRP2|Cortex_2->Hypothalamus_1
249	TTR	LRP2	Cortex_2	Cortex_5	1.3379630311513182		TTR|LRP2|Cortex_2->Cortex_5
250	TTR	LRP2	Cortex_2	Cortex_1	1.3366937311348335		TTR|LRP2|Cortex_2->Cortex_1
251	TTR	LRP2	Cortex_2	Pyramidal_layer_dentate_gyrus	1.335500728993803		TTR|LRP2|Cortex_2->Pyramidal_layer_dentate_gyrus
252	TTR	LRP2	Cortex_2	Thalamus_1	1.3349269905759198		TTR|LRP2|Cortex_2->Thalamus_1
253	TTR	LRP2	Cortex_2	Cortex_2	1.3342085365887282		TTR|LRP2|Cortex_2->Cortex_2
254	EFNB2	EPHA4	Cortex_2	Pyramidal_layer	1.324700953285297		EFNB2|EPHA4|Cortex_2->Pyramidal_layer
255	EFNB2	EPHA4	Cortex_2	Pyramidal_layer_dentate_gyrus	1.2946550971714357		EFNB2|EPHA4|Cortex_2->Pyramidal_layer_dentate_gyrus
256	EFNB2	EPHA4	Cortex_3	Pyramidal_layer	1.282754712248807		EFNB2|EPHA4|Cortex_3->Pyramidal_layer
257	EFNB2	EPHA4	Cortex_1	Pyramidal_layer	1.2814003119506265		EFNB2|EPHA4|Cortex_1->Pyramidal_layer
258	EFNB2	EPHA4	Cortex_4	Pyramidal_layer	1.2704311946924		EFNB2|EPHA4|Cortex_4->Pyramidal_layer
259	EFNB2	EPHA4	Striatum	Pyramidal_layer	1.2569591240917377		EFNB2|EPHA4|Striatum->Pyramidal_layer
260	TTR	LRP2	Fiber_tract	Lateral_ventricle	1.254277837213664		TTR|LRP2|Fiber_tract->Lateral_ventricle
261	EFNB2	EPHA4	Cortex_3	Pyramidal_layer_dentate_gyrus	1.2527088561349458		EFNB2|EPHA4|Cortex_3->Pyramidal_layer_dentate_gyrus
262	EFNB2	EPHA4	Cortex_1	Pyramidal_layer_dentate_gyrus	1.2513544558367653		EFNB2|EPHA4|Cortex_1->Pyramidal_layer_dentate_gyrus
263	TTR	LRP2	Fiber_tract	Hypothalamus_1	1.2481941839038482		TTR|LRP2|Fiber_tract->Hypothalamus_1
264	TTR	LRP2	Fiber_tract	Cortex_5	1.2454385534373544		TTR|LRP2|Fiber_tract->Cortex_5
265	TTR	LRP2	Pyramidal_layer	Lateral_ventricle	1.245072615856216		TTR|LRP2|Pyramidal_layer->Lateral_ventricle
266	TTR	LRP2	Fiber_tract	Cortex_1	1.2441692534208697		TTR|LRP2|Fiber_tract->Cortex_1
267	TTR	LRP2	Fiber_tract	Pyramidal_layer_dentate_gyrus	1.2429762512798392		TTR|LRP2|Fiber_tract->Pyramidal_layer_dentate_gyrus
268	TTR	LRP2	Pyramidal_layer_dentate_gyrus	Lateral_ventricle	1.2429024303994594		TTR|LRP2|Pyramidal_layer_dentate_gyrus->Lateral_ventricle
269	TTR	LRP2	Fiber_tract	Thalamus_1	1.242402512861956		TTR|LRP2|Fiber_tract->Thalamus_1
270	TTR	LRP2	Fiber_tract	Cortex_2	1.2416840588747644		TTR|LRP2|Fiber_tract->Cortex_2
271	EFNB2	EPHA4	Cortex_4	Pyramidal_layer_dentate_gyrus	1.2403853385785388		EFNB2|EPHA4|Cortex_4->Pyramidal_layer_dentate_gyrus
272	TTR	LRP2	Pyramidal_layer	Hypothalamus_1	1.2389889625464001		TTR|LRP2|Pyramidal_layer->Hypothalamus_1
273	EFNB2	EPHA4	Cortex_5	Pyramidal_layer	1.237069197205346		EFNB2|EPHA4|Cortex_5->Pyramidal_layer
274	TTR	LRP2	Pyramidal_layer_dentate_gyrus	Hypothalamus_1	1.2368187770896435		TTR|LRP2|Pyramidal_layer_dentate_gyrus->Hypothalamus_1
275	TTR	LRP2	Pyramidal_layer	Cortex_5	1.2362333320799064		TTR|LRP2|Pyramidal_layer->Cortex_5
276	TTR	LRP2	Pyramidal_layer	Cortex_1	1.2349640320634216		TTR|LRP2|Pyramidal_layer->Cortex_1
277	TTR	LRP2	Pyramidal_layer_dentate_gyrus	Cortex_5	1.2340631466231498		TTR|LRP2|Pyramidal_layer_dentate_gyrus->Cortex_5
278	TTR	LRP2	Pyramidal_layer	Pyramidal_layer_dentate_gyrus	1.2337710299223912	0.11	TTR|LRP2|Pyramidal_layer->Pyramidal_layer_dentate_gyrus
279	TTR	LRP2	Pyramidal_layer	Thalamus_1	1.233197291504508		TTR|LRP2|Pyramidal_layer->Thalamus_1
280	TTR	LRP2	Pyramidal_layer_dentate_gyrus	Cortex_1	1.232793846606665		TTR|LRP2|Pyramidal_layer_dentate_gyrus->Cortex_1
281	TTR	LRP2	Pyramidal_layer	Cortex_2	1.2324788375173164		TTR|LRP2|Pyramidal_layer->Cortex_2
282	TTR	LRP2	Pyramidal_layer_dentate_gyrus	Pyramidal_layer_dentate_gyrus	1.2316008444656346	0.1	TTR|LRP2|Pyramidal_layer_dentate_gyrus->Pyramidal_layer_dentate_gyrus
283	TTR	LRP2	Pyramidal_layer_dentate_gyrus	Thalamus_1	1.2310271060477513		TTR|LRP2|Pyramidal_layer_dentate_gyrus->Thalamus_1
284	TTR	LRP2	Pyramidal_layer_dentate_gyrus	Cortex_2	1.2303086520605597		TTR|LRP2|Pyramidal_layer_dentate_gyrus->Cortex_2
285	EFNB2	EPHA4	Striatum	Pyramidal_layer_dentate_gyrus	1.2269132679778765		EFNB2|EPHA4|Striatum->Pyramidal_layer_dentate_gyrus
286	EFNB2	EPHA4	Pyramidal_layer	Pyramidal_layer	1.2263936499754586	0.0	EFNB2|EPHA4|Pyramidal_layer->Pyramidal_layer
287	EFNB2	EPHA4	Cortex_5	Pyramidal_layer_dentate_gyrus	1.2070233410914848		EFNB2|EPHA4|Cortex_5->Pyramidal_layer_dentate_gyrus
288	EFNB2	EPHA4	Pyramidal_layer	Pyramidal_layer_dentate_gyrus	1.1963477938615974	0.0	EFNB2|EPHA4|Pyramidal_layer->Pyramidal_layer_dentate_gyrus
289	EFNB2	EPHA4	Lateral_ventricle	Pyramidal_layer	1.1874330828587214		EFNB2|EPHA4|Lateral_ventricle->Pyramidal_layer
290	EFNB2	EPHA4	Hypothalamus_1	Pyramidal_layer	1.167070970212147		EFNB2|EPHA4|Hypothalamus_1->Pyramidal_layer
291	EFNB2	EPHA4	Lateral_ventricle	Pyramidal_layer_dentate_gyrus	1.1573872267448602		EFNB2|EPHA4|Lateral_ventricle->Pyramidal_layer_dentate_gyrus
292	TTR	LRP2	Cortex_3	Lateral_ventricle	1.1440528933921426		TTR|LRP2|Cortex_3->Lateral_ventricle
293	TTR	LRP2	Cortex_3	Hypothalamus_1	1.1379692400823267		TTR|LRP2|Cortex_3->Hypothalamus_1
294	EFNB2	EPHA4	Hypothalamus_1	Pyramidal_layer_dentate_gyrus	1.1370251140982857		EFNB2|EPHA4|Hypothalamus_1->Pyramidal_layer_dentate_gyrus
295	EFNB2	EPHA4	Hippocampus	Pyramidal_layer	1.1355170914411852		EFNB2|EPHA4|Hippocampus->Pyramidal_layer
296	TTR	LRP2	Cortex_3	Cortex_5	1.135213609615833		TTR|LRP2|Cortex_3->Cortex_5
297	TTR	LRP2	Cortex_3	Cortex_1	1.1339443095993482		TTR|LRP2|Cortex_3->Cortex_1
298	TTR	LRP2	Cortex_3	Pyramidal_layer_dentate_gyrus	1.1327513074583178		TTR|LRP2|Cortex_3->Pyramidal_layer_dentate_gyrus
299	TTR	LRP2	Cortex_3	Thalamus_1	1.1321775690404345		TTR|LRP2|Cortex_3->Thalamus_1
300	TTR	LRP2	Cortex_3	Cortex_2	1.131459115053243		TTR|LRP2|Cortex_3->Cortex_2
301	EFNB2	EPHA4	Thalamus_2	Pyramidal_layer	1.1139967334678484		EFNB2|EPHA4|Thalamus_2->Pyramidal_layer
302	EFNB2	EPHA4	Pyramidal_layer_dentate_gyrus	Pyramidal_layer	1.1108477147353462	0.0	EFNB2|EPHA4|Pyramidal_layer_dentate_gyrus->Pyramidal_layer
303	TTR	LRP2	Cortex_5	Lateral_ventricle	1.1077785900594916		TTR|LRP2|Cortex_5->Lateral_ventricle
304	EFNB2	EPHA4	Hippocampus	Pyramidal_layer_dentate_gyrus	1.105471235327324		EFNB2|EPHA4|Hippocampus->Pyramidal_layer_dentate_gyrus
305	TTR	LRP2	Cortex_5	Hypothalamus_1	1.1016949367496758		TTR|LRP2|Cortex_5->Hypothalamus_1
306	TTR	LRP2	Cortex_5	Cortex_5	1.098939306283182		TTR|LRP2|Cortex_5->Cortex_5
307	EFNB2	EPHA4	Fiber_tract	Pyramidal_layer	1.0979429307714375		EFNB2|EPHA4|Fiber_tract->Pyramidal_layer
308	TTR	LRP2	Cortex_5	Cortex_1	1.0976700062666973		TTR|LRP2|Cortex_5->Cortex_1
309	TTR	LRP2	Cortex_5	Pyramidal_layer_dentate_gyrus	1.0964770041256668		TTR|LRP2|Cortex_5->Pyramidal_layer_dentate_gyrus
310	TTR	LRP2	Cortex_5	Thalamus_1	1.0959032657077836		TTR|LRP2|Cortex_5->Thalamus_1
311	TTR	LRP2	Cortex_5	Cortex_2	1.095184811720592		TTR|LRP2|Cortex_5->Cortex_2
312	EFNB2	EPHA4	Hypothalamus_2	Pyramidal_layer	1.0948847389609593		EFNB2|EPHA4|Hypothalamus_2->Pyramidal_layer
313	EFNB2	EPHA4	Thalamus_2	Pyramidal_layer_dentate_gyrus	1.0839508773539872		EFNB2|EPHA4|Thalamus_2->Pyramidal_layer_dentate_gyrus
314	EFNB2	EPHA4	Pyramidal_layer_dentate_gyrus	Pyramidal_layer_dentate_gyrus	1.080801858621485	0.0	EFNB2|EPHA4|Pyramidal_layer_dentate_gyrus->Pyramidal_layer_dentate_gyrus
315	EFNB2	EPHA4	Thalamus_1	Pyramidal_layer	1.080149494131928		EFNB2|EPHA4|Thalamus_1->Pyramidal_layer
316	EFNB2	EPHA4	Fiber_tract	Pyramidal_layer_dentate_gyrus	1.0678970746575762		EFNB2|EPHA4|Fiber_tract->Pyramidal_layer_dentate_gyrus
317	EFNB2	EPHA4	Hypothalamus_2	Pyramidal_layer_dentate_gyrus	1.064838882847098		EFNB2|EPHA4|Hypothalamus_2->Pyramidal_layer_dentate_gyrus
318	EFNB2	EPHA4	Thalamus_1	Pyramidal_layer_dentate_gyrus	1.0501036380180668		EFNB2|EPHA4|Thalamus_1->Pyramidal_layer_dentate_gyrus
319	EFNB2	EPHA4	Cortex_2	Thalamus_1	1.0329444734459763		EFNB2|EPHA4|Cortex_2->Thalamus_1
320	EFNB2	EPHA4	Cortex_2	Cortex_1	0.9980801470118768		EFNB2|EPHA4|Cortex_2->Cortex_1
321	EFNB2	EPHA4	Cortex_3	Thalamus_1	0.9909982324094861		EFNB2|EPHA4|Cortex_3->Thalamus_1
322	EFNB2	EPHA4	Cortex_1	Thalamus_1	0.9896438321113059		EFNB2|EPHA4|Cortex_1->Thalamus_1
323	EFNB2	EPHA4	Cortex_4	Thalamus_1	0.9786747148530793		EFNB2|EPHA4|Cortex_4->Thalamus_1
324	EFNB2	EPHA4	Striatum	Thalamus_1	0.9652026442524171		EFNB2|EPHA4|Striatum->Thalamus_1
325	EFNB2	EPHA4	Cortex_3	Cortex_1	0.9561339059753868		EFNB2|EPHA4|Cortex_3->Cortex_1
326	EFNB2	EPHA4	Cortex_1	Cortex_1	0.9547795056772064		EFNB2|EPHA4|Cortex_1->Cortex_1
327	EFNB2	EPHA4	Cortex_5	Thalamus_1	0.9453127173660252		EFNB2|EPHA4|Cortex_5->Thalamus_1
328	EFNB2	EPHA4	Cortex_4	Cortex_1	0.9438103884189799		EFNB2|EPHA4|Cortex_4->Cortex_1
329	EFNB2	EPHA4	Pyramidal_layer	Thalamus_1	0.934637170136138		EFNB2|EPHA4|Pyramidal_layer->Thalamus_1
330	EFNB2	EPHA4	Cortex_2	Cortex_4	0.9312222139492505		EFNB2|EPHA4|Cortex_2->Cortex_4
331	EFNB2	EPHA4	Striatum	Cortex_1	0.9303383178183176		EFNB2|EPHA4|Striatum->Cortex_1
332	EFNB2	EPHA4	Cortex_5	Cortex_1	0.9104483909319258		EFNB2|EPHA4|Cortex_5->Cortex_1
333	KITL	KIT	Thalamus_1	Pyramidal_layer	0.9087694411313332		KITL|KIT|Thalamus_1->Pyramidal_layer
334	DLK1	NOTCH1	Hypothalamus_1	Lateral_ventricle	0.9027644003956363		DLK1|NOTCH1|Hypothalamus_1->Lateral_ventricle
335	EFNB2	EPHA4	Pyramidal_layer	Cortex_1	0.8997728437020385		EFNB2|EPHA4|Pyramidal_layer->Cortex_1
336	EFNB2	EPHA4	Lateral_ventricle	Thalamus_1	0.8956766030194006		EFNB2|EPHA4|Lateral_ventricle->Thalamus_1
337	TTR	LRP2	Thalamus_1	Lateral_ventricle	0.8916641743540699		TTR|LRP2|Thalamus_1->Lateral_ventricle
338	TTR	LRP2	Hypothalamus_2	Lateral_ventricle	0.8898745461215352		TTR|LRP2|Hypothalamus_2->Lateral_ventricle
339	EFNB2	EPHA4	Cortex_3	Cortex_4	0.8892759729127606		EFNB2|EPHA4|Cortex_3->Cortex_4
340	DLK1	NOTCH1	Hypothalamus_1	Fiber_tract	0.8892461990929983		DLK1|NOTCH1|Hypothalamus_1->Fiber_tract
341	EFNB2	EPHA4	Cortex_1	Cortex_4	0.8879215726145802		EFNB2|EPHA4|Cortex_1->Cortex_4
342	TTR	LRP2	Thalamus_1	Hypothalamus_1	0.8855805210442541		TTR|LRP2|Thalamus_1->Hypothalamus_1
343	TTR	LRP2	Cortex_1	Lateral_ventricle	0.8841020619835253		TTR|LRP2|Cortex_1->Lateral_ventricle
344	TTR	LRP2	Hypothalamus_2	Hypothalamus_1	0.8837908928117194		TTR|LRP2|Hypothalamus_2->Hypothalamus_1
345	TTR	LRP2	Thalamus_1	Cortex_5	0.8828248905777601		TTR|LRP2|Thalamus_1->Cortex_5
346	TTR	LRP2	Thalamus_1	Cortex_1	0.8815555905612756		TTR|LRP2|Thalamus_1->Cortex_1
347	TTR	LRP2	Hypothalamus_2	Cortex_5	0.8810352623452254		TTR|LRP2|Hypothalamus_2->Cortex_5
348	TTR	LRP2	Thalamus_1	Pyramidal_layer_dentate_gyrus	0.880362588420245		TTR|LRP2|Thalamus_1->Pyramidal_layer_dentate_gyrus
349	TTR	LRP2	Thalamus_1	Thalamus_1	0.8797888500023618		TTR|LRP2|Thalamus_1->Thalamus_1
350	TTR	LRP2	Hypothalamus_2	Cortex_1	0.8797659623287409		TTR|LRP2|Hypothalamus_2->Cortex_1
351	TTR	LRP2	Thalamus_1	Cortex_2	0.8790703960151701		TTR|LRP2|Thalamus_1->Cortex_2
352	TTR	LRP2	Hypothalamus_2	Pyramidal_layer_dentate_gyrus	0.8785729601877103		TTR|LRP2|Hypothalamus_2->Pyramidal_layer_dentate_gyrus
353	TTR	LRP2	Cortex_1	Hypothalamus_1	0.8780184086737095		TTR|LRP2|Cortex_1->Hypothalamus_1
354	TTR	LRP2	Hypothalamus_2	Thalamus_1	0.8779992217698271		TTR|LRP2|Hypothalamus_2->Thalamus_1
355	TTR	LRP2	Hypothalamus_2	Cortex_2	0.8772807677826354		TTR|LRP2|Hypothalamus_2->Cortex_2
356	EFNB2	EPHA4	Cortex_4	Cortex_4	0.8769524553563537		EFNB2|EPHA4|Cortex_4->Cortex_4
357	EFNB2	EPHA4	Hypothalamus_1	Thalamus_1	0.875314490372826		EFNB2|EPHA4|Hypothalamus_1->Thalamus_1
358	TTR	LRP2	Cortex_1	Cortex_5	0.8752627782072155		TTR|LRP2|Cortex_1->Cortex_5
359	TTR	LRP2	Cortex_1	Cortex_1	0.873993478190731		TTR|LRP2|Cortex_1->Cortex_1
360	TTR	LRP2	Cortex_1	Pyramidal_layer_dentate_gyrus	0.8728004760497003		TTR|LRP2|Cortex_1->Pyramidal_layer_dentate_gyrus
361	TTR	LRP2	Cortex_1	Thalamus_1	0.8722267376318172		TTR|LRP2|Cortex_1->Thalamus_1
362	FGF10	FGFR2	Pyramidal_layer	Fiber_tract	0.8715837475617275		FGF10|FGFR2|Pyramidal_layer->Fiber_tract
363	TTR	LRP2	Cortex_1	Cortex_2	0.8715082836446255		TTR|LRP2|Cortex_1->Cortex_2
364	FGF10	FGFR2	Pyramidal_layer_dentate_gyrus	Fiber_tract	0.8687842324684447		FGF10|FGFR2|Pyramidal_layer_dentate_gyrus->Fiber_tract
365	EFNB2	EPHA4	Striatum	Cortex_4	0.8634803847556913		EFNB2|EPHA4|Striatum->Cortex_4
366	KITL	KIT	Thalamus_1	Pyramidal_layer_dentate_gyrus	0.8629356483851827		KITL|KIT|Thalamus_1->Pyramidal_layer_dentate_gyrus
367	EFNB2	EPHA4	Lateral_ventricle	Cortex_1	0.8608122765853011		EFNB2|EPHA4|Lateral_ventricle->Cortex_1
368	DLK1	NOTCH1	Hypothalamus_1	Cortex_5	0.8561590062965265		DLK1|NOTCH1|Hypothalamus_1->Cortex_5
369	TTR	LRP2	Cortex_4	Lateral_ventricle	0.8550269220694986		TTR|LRP2|Cortex_4->Lateral_ventricle
370	TTR	LRP2	Cortex_4	Hypothalamus_1	0.8489432687596828		TTR|LRP2|Cortex_4->Hypothalamus_1
371	FGF10	FGFR2	Cortex_3	Fiber_tract	0.8467719245069167		FGF10|FGFR2|Cortex_3->Fiber_tract
372	TTR	LRP2	Cortex_4	Cortex_5	0.8461876382931889		TTR|LRP2|Cortex_4->Cortex_5
373	TTR	LRP2	Cortex_4	Cortex_1	0.8449183382767044		TTR|LRP2|Cortex_4->Cortex_1
374	PDGFA	PDGFRA	Fiber_tract	Lateral_ventricle	0.8449026528964101		PDGFA|PDGFRA|Fiber_tract->Lateral_ventricle
375	EFNB2	EPHA4	Hippocampus	Thalamus_1	0.8437606116018643		EFNB2|EPHA4|Hippocampus->Thalamus_1
376	TTR	LRP2	Cortex_4	Pyramidal_layer_dentate_gyrus	0.8437253361356737		TTR|LRP2|Cortex_4->Pyramidal_layer_dentate_gyrus
377	EFNB2	EPHA4	Cortex_5	Cortex_4	0.8435904578692995		EFNB2|EPHA4|Cortex_5->Cortex_4
378	TTR	LRP2	Cortex_4	Thalamus_1	0.8431515977177906		TTR|LRP2|Cortex_4->Thalamus_1
379	TTR	LRP2	Cortex_4	Cortex_2	0.8424331437305989		TTR|LRP2|Cortex_4->Cortex_2
380	EFNB2	EPHA4	Hypothalamus_1	Cortex_1	0.8404501639387266		EFNB2|EPHA4|Hypothalamus_1->Cortex_1
381	EFNB2	EPHA4	Pyramidal_layer	Cortex_4	0.8329149106394123		EFNB2|EPHA4|Pyramidal_layer->Cortex_4
382	DLK1	NOTCH1	Hypothalamus_1	Hypothalamus_2	0.830434396553261		DLK1|NOTCH1|Hypothalamus_1->Hypothalamus_2
383	DLK1	NOTCH1	Hypothalamus_1	Thalamus_1	0.8281980599720011		DLK1|NOTCH1|Hypothalamus_1->Thalamus_1
384	KITL	KIT	Thalamus_1	Cortex_5	0.8278660817302654		KITL|KIT|Thalamus_1->Cortex_5
385	FGF10	FGFR2	Cortex_4	Fiber_tract	0.823166030698118		FGF10|FGFR2|Cortex_4->Fiber_tract
386	EFNB2	EPHA4	Thalamus_2	Thalamus_1	0.8222402536285277		EFNB2|EPHA4|Thalamus_2->Thalamus_1
387	EFNB2	EPHA4	Pyramidal_layer_dentate_gyrus	Thalamus_1	0.8190912348960255		EFNB2|EPHA4|Pyramidal_layer_dentate_gyrus->Thalamus_1
388	DLK1	NOTCH1	Hypothalamus_1	Striatum	0.8190592857201332		DLK1|NOTCH1|Hypothalamus_1->Striatum
389	DLK1	NOTCH1	Hypothalamus_1	Hippocampus	0.8150215712876129		DLK1|NOTCH1|Hypothalamus_1->Hippocampus
390	FGF10	FGFR2	Hippocampus	Fiber_tract	0.8116877154983004		FGF10|FGFR2|Hippocampus->Fiber_tract
391	EFNB2	EPHA4	Cortex_2	Thalamus_2	0.811304899920974		EFNB2|EPHA4|Cortex_2->Thalamus_2
392	DLK1	NOTCH1	Hypothalamus_1	Cortex_2	0.8101500970345192		DLK1|NOTCH1|Hypothalamus_1->Cortex_2
393	FGF10	FGFR2	Cortex_1	Fiber_tract	0.8092662917584029		FGF10|FGFR2|Cortex_1->Fiber_tract
394	EFNB2	EPHA4	Hippocampus	Cortex_1	0.8088962851677649		EFNB2|EPHA4|Hippocampus->Cortex_1
395	FGF10	FGFR2	Cortex_2	Fiber_tract	0.8088850102599571		FGF10|FGFR2|Cortex_2->Fiber_tract
396	FGF10	FGFR2	Hypothalamus_1	Fiber_tract	0.8070185517846595		FGF10|FGFR2|Hypothalamus_1->Fiber_tract
397	EFNB2	EPHA4	Fiber_tract	Thalamus_1	0.8061864509321166		EFNB2|EPHA4|Fiber_tract->Thalamus_1
398	EFNB2	EPHA4	Cortex_2	Hippocampus	0.8060642828758146		EFNB2|EPHA4|Cortex_2->Hippocampus
399	FGF10	FGFR2	Striatum	Fiber_tract	0.8034738533190646		FGF10|FGFR2|Striatum->Fiber_tract
400	EFNB2	EPHA4	Hypothalamus_2	Thalamus_1	0.8031282591216384		EFNB2|EPHA4|Hypothalamus_2->Thalamus_1
401	FGF10	FGFR2	Lateral_ventricle	Fiber_tract	0.7999964511638145		FGF10|FGFR2|Lateral_ventricle->Fiber_tract
402	KITL	KIT	Thalamus_1	Cortex_4	0.7995536652869788		KITL|KIT|Thalamus_1->Cortex_4
403	FGF10	FGFR2	Cortex_5	Fiber_tract	0.7982361139087526		FGF10|FGFR2|Cortex_5->Fiber_tract
404	DLK1	NOTCH1	Hypothalamus_1	Thalamus_2	0.7970237626443402		DLK1|NOTCH1|Hypothalamus_1->Thalamus_2
405	FGF10	FGFR2	Hypothalamus_2	Fiber_tract	0.7949786380124716		FGF10|FGFR2|Hypothalamus_2->Fiber_tract
406	EFNB2	EPHA4	Lateral_ventricle	Cortex_4	0.7939543435226749		EFNB2|EPHA4|Lateral_ventricle->Cortex_4
407	FGF10	FGFR2	Thalamus_2	Fiber_tract	0.7919009289145196		FGF10|FGFR2|Thalamus_2->Fiber_tract
408	DLK1	NOTCH1	Hypothalamus_1	Hypothalamus_1	0.7906741753507118		DLK1|NOTCH1|Hypothalamus_1->Hypothalamus_1
409	FGF10	FGFR2	Thalamus_1	Fiber_tract	0.7904565682084564		FGF10|FGFR2|Thalamus_1->Fiber_tract
410	DLK1	NOTCH1	Hypothalamus_1	Pyramidal_layer_dentate_gyrus	0.7885044102443222		DLK1|NOTCH1|Hypothalamus_1->Pyramidal_layer_dentate_gyrus
411	EFNB2	EPHA4	Thalamus_1	Thalamus_1	0.7883930142926073		EFNB2|EPHA4|Thalamus_1->Thalamus_1
412	DLK1	NOTCH1	Hypothalamus_1	Cortex_1	0.7878447716050697		DLK1|NOTCH1|Hypothalamus_1->Cortex_1
413	EFNB2	EPHA4	Thalamus_2	Cortex_1	0.7873759271944283		EFNB2|EPHA4|Thalamus_2->Cortex_1
414	EFNB2	EPHA4	Pyramidal_layer_dentate_gyrus	Cortex_1	0.7842269084619261		EFNB2|EPHA4|Pyramidal_layer_dentate_gyrus->Cortex_1
415	FGF10	FGFR2	Fiber_tract	Fiber_tract	0.7826880289126287		FGF10|FGFR2|Fiber_tract->Fiber_tract
416	PDGFA	PDGFRA	Fiber_tract	Fiber_tract	0.7813485281921065		PDGFA|PDGFRA|Fiber_tract->Fiber_tract
417	TTR	LRP2	Thalamus_2	Lateral_ventricle	0.7792282554764478		TTR|LRP2|Thalamus_2->Lateral_ventricle
418	DLK1	NOTCH1	Hypothalamus_1	Cortex_4	0.7784760493250462		DLK1|NOTCH1|Hypothalamus_1->Cortex_4
419	KITL	KIT	Thalamus_1	Cortex_3	0.7777535924895644		KITL|KIT|Thalamus_1->Cortex_3
420	EFNB2	EPHA4	Cortex_2	Cortex_2	0.7758153565662844		EFNB2|EPHA4|Cortex_2->Cortex_2
421	DLK1	NOTCH1	Hypothalamus_1	Cortex_3	0.7739328232289657		DLK1|NOTCH1|Hypothalamus_1->Cortex_3
422	EFNB2	EPHA4	Hypothalamus_1	Cortex_4	0.7735922308761004		EFNB2|EPHA4|Hypothalamus_1->Cortex_4
423	TTR	LRP2	Thalamus_2	Hypothalamus_1	0.7731446021666321		TTR|LRP2|Thalamus_2->Hypothalamus_1
