cluster_1	cluster_2	pair_key	radius_index	radius_start	radius_end	cooccurrence
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	10	1840.847656	2011.176636	0.8253980875
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	11	2011.176636	2181.505615	1.113254666
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	12	2181.505615	2351.834717	1.306486011
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	13	2351.834717	2522.163818	1.445793629
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	14	2522.163818	2692.492676	1.50015521
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	15	2692.492676	2862.821777	1.518412471
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	16	2862.821777	3033.150879	1.508531094
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	17	3033.150879	3203.47998	1.502846956
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	18	3203.47998	3373.808838	1.479480028
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	19	3373.808838	3544.137939	1.458402157
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	20	3544.137939	3714.467041	1.435771108
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	21	3714.467041	3884.796143	1.410143018
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	22	3884.796143	4055.125	1.381357551
Cortex_1	Pyramidal_layer_dentate_gyrus	Cortex_1->Pyramidal_layer_dentate_gyrus	23	4055.125	4225.454102	1.342677951
Cortex_1	Striatum	Cortex_1->Striatum	0	137.5572662	307.8862915	0
Cortex_1	Striatum	Cortex_1->Striatum	1	307.8862915	478.215332	0
Cortex_1	Striatum	Cortex_1->Striatum	2	478.215332	648.5443726	0
Cortex_1	Striatum	Cortex_1->Striatum	3	648.5443726	818.8734131	0.01049774326
Cortex_1	Striatum	Cortex_1->Striatum	4	818.8734131	989.2024536	0.06811474264
Cortex_1	Striatum	Cortex_1->Striatum	5	989.2024536	1159.531494	0.1457440108
Cortex_1	Striatum	Cortex_1->Striatum	6	1159.531494	1329.860474	0.23981677
Cortex_1	Striatum	Cortex_1->Striatum	7	1329.860474	1500.189575	0.2934085727
Cortex_1	Striatum	Cortex_1->Striatum	8	1500.189575	1670.518555	0.3253827989
Cortex_1	Striatum	Cortex_1->Striatum	9	1670.518555	1840.847656	0.3542896509
Cortex_1	Striatum	Cortex_1->Striatum	10	1840.847656	2011.176636	0.3731440008
Cortex_1	Striatum	Cortex_1->Striatum	11	2011.176636	2181.505615	0.3910745084
Cortex_1	Striatum	Cortex_1->Striatum	12	2181.505615	2351.834717	0.4023225009
Cortex_1	Striatum	Cortex_1->Striatum	13	2351.834717	2522.163818	0.4181254506
Cortex_1	Striatum	Cortex_1->Striatum	14	2522.163818	2692.492676	0.4342298806
Cortex_1	Striatum	Cortex_1->Striatum	15	2692.492676	2862.821777	0.448628366
Cortex_1	Striatum	Cortex_1->Striatum	16	2862.821777	3033.150879	0.4656217992
Cortex_1	Striatum	Cortex_1->Striatum	17	3033.150879	3203.47998	0.4807569385
Cortex_1	Striatum	Cortex_1->Striatum	18	3203.47998	3373.808838	0.4972493947
Cortex_1	Striatum	Cortex_1->Striatum	19	3373.808838	3544.137939	0.5187366009
Cortex_1	Striatum	Cortex_1->Striatum	20	3544.137939	3714.467041	0.5365091562
Cortex_1	Striatum	Cortex_1->Striatum	21	3714.467041	3884.796143	0.5586095452
Cortex_1	Striatum	Cortex_1->Striatum	22	3884.796143	4055.125	0.5819995999
Cortex_1	Striatum	Cortex_1->Striatum	23	4055.125	4225.454102	0.6068892479
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	0	137.5572662	307.8862915	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	1	307.8862915	478.215332	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	2	478.215332	648.5443726	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	3	648.5443726	818.8734131	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	4	818.8734131	989.2024536	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	5	989.2024536	1159.531494	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	6	1159.531494	1329.860474	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	7	1329.860474	1500.189575	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	8	1500.189575	1670.518555	0
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	9	1670.518555	1840.847656	6.731283065e-05
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	10	1840.847656	2011.176636	0.00163420022
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	11	2011.176636	2181.505615	0.01219613105
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	12	2181.505615	2351.834717	0.04030858725
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	13	2351.834717	2522.163818	0.09561735392
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	14	2522.163818	2692.492676	0.1793280393
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	15	2692.492676	2862.821777	0.2700448036
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	16	2862.821777	3033.150879	0.3781732917
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	17	3033.150879	3203.47998	0.4707859755
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	18	3203.47998	3373.808838	0.5693541765
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	19	3373.808838	3544.137939	0.6587037444
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	20	3544.137939	3714.467041	0.7379308343
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	21	3714.467041	3884.796143	0.8127343655
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	22	3884.796143	4055.125	0.8694646955
Cortex_1	Thalamus_1	Cortex_1->Thalamus_1	23	4055.125	4225.454102	0.9282303452
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	0	137.5572662	307.8862915	0
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	1	307.8862915	478.215332	0
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	2	478.215332	648.5443726	0
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	3	648.5443726	818.8734131	0
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	4	818.8734131	989.2024536	0
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	5	989.2024536	1159.531494	0
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	6	1159.531494	1329.860474	0.0002138326527
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	7	1329.860474	1500.189575	0.001251378679
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	8	1500.189575	1670.518555	0.003549145767
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	9	1670.518555	1840.847656	0.009116263129
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	10	1840.847656	2011.176636	0.01401350368
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	11	2011.176636	2181.505615	0.02319188602
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	12	2181.505615	2351.834717	0.03314976022
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	13	2351.834717	2522.163818	0.05204779655
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	14	2522.163818	2692.492676	0.08413775265
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	15	2692.492676	2862.821777	0.1205799729
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	16	2862.821777	3033.150879	0.1655606329
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	17	3033.150879	3203.47998	0.2029016018
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	18	3203.47998	3373.808838	0.2458159029
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	19	3373.808838	3544.137939	0.288797766
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	20	3544.137939	3714.467041	0.3279308379
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	21	3714.467041	3884.796143	0.372194767
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	22	3884.796143	4055.125	0.4132972956
Cortex_1	Thalamus_2	Cortex_1->Thalamus_2	23	4055.125	4225.454102	0.4727309346
Cortex_2	Cortex_1	Cortex_2->Cortex_1	0	137.5572662	307.8862915	0.00621940149
Cortex_2	Cortex_1	Cortex_2->Cortex_1	1	307.8862915	478.215332	0.009460722096
Cortex_2	Cortex_1	Cortex_2->Cortex_1	2	478.215332	648.5443726	0.01611046121
Cortex_2	Cortex_1	Cortex_2->Cortex_1	3	648.5443726	818.8734131	0.01959210075
Cortex_2	Cortex_1	Cortex_2->Cortex_1	4	818.8734131	989.2024536	0.03163730726
Cortex_2	Cortex_1	Cortex_2->Cortex_1	5	989.2024536	1159.531494	0.04574363679
Cortex_2	Cortex_1	Cortex_2->Cortex_1	6	1159.531494	1329.860474	0.0645576641
Cortex_2	Cortex_1	Cortex_2->Cortex_1	7	1329.860474	1500.189575	0.08521618694
Cortex_2	Cortex_1	Cortex_2->Cortex_1	8	1500.189575	1670.518555	0.1016526893
Cortex_2	Cortex_1	Cortex_2->Cortex_1	9	1670.518555	1840.847656	0.1306256652
Cortex_2	Cortex_1	Cortex_2->Cortex_1	10	1840.847656	2011.176636	0.1561986804
Cortex_2	Cortex_1	Cortex_2->Cortex_1	11	2011.176636	2181.505615	0.1862211227
Cortex_2	Cortex_1	Cortex_2->Cortex_1	12	2181.505615	2351.834717	0.2125066072
Cortex_2	Cortex_1	Cortex_2->Cortex_1	13	2351.834717	2522.163818	0.2431159467
Cortex_2	Cortex_1	Cortex_2->Cortex_1	14	2522.163818	2692.492676	0.2798714936
Cortex_2	Cortex_1	Cortex_2->Cortex_1	15	2692.492676	2862.821777	0.3117946684
Cortex_2	Cortex_1	Cortex_2->Cortex_1	16	2862.821777	3033.150879	0.348772794
Cortex_2	Cortex_1	Cortex_2->Cortex_1	17	3033.150879	3203.47998	0.3777718544
Cortex_2	Cortex_1	Cortex_2->Cortex_1	18	3203.47998	3373.808838	0.4110992253
Cortex_2	Cortex_1	Cortex_2->Cortex_1	19	3373.808838	3544.137939	0.4434431791
Cortex_2	Cortex_1	Cortex_2->Cortex_1	20	3544.137939	3714.467041	0.4693077207
Cortex_2	Cortex_1	Cortex_2->Cortex_1	21	3714.467041	3884.796143	0.5009552836
Cortex_2	Cortex_1	Cortex_2->Cortex_1	22	3884.796143	4055.125	0.5299699903
Cortex_2	Cortex_1	Cortex_2->Cortex_1	23	4055.125	4225.454102	0.5587214828
Cortex_2	Cortex_2	Cortex_2->Cortex_2	0	137.5572662	307.8862915	8.16573143
Cortex_2	Cortex_2	Cortex_2->Cortex_2	1	307.8862915	478.215332	7.58600378
Cortex_2	Cortex_2	Cortex_2->Cortex_2	2	478.215332	648.5443726	7.12556076
Cortex_2	Cortex_2	Cortex_2->Cortex_2	3	648.5443726	818.8734131	6.845116138
Cortex_2	Cortex_2	Cortex_2->Cortex_2	4	818.8734131	989.2024536	6.474731922
Cortex_2	Cortex_2	Cortex_2->Cortex_2	5	989.2024536	1159.531494	6.220555782
Cortex_2	Cortex_2	Cortex_2->Cortex_2	6	1159.531494	1329.860474	5.907984257
Cortex_2	Cortex_2	Cortex_2->Cortex_2	7	1329.860474	1500.189575	5.637480259
Cortex_2	Cortex_2	Cortex_2->Cortex_2	8	1500.189575	1670.518555	5.370979309
Cortex_2	Cortex_2	Cortex_2->Cortex_2	9	1670.518555	1840.847656	5.028120041
Cortex_2	Cortex_2	Cortex_2->Cortex_2	10	1840.847656	2011.176636	4.728153706
Cortex_2	Cortex_2	Cortex_2->Cortex_2	11	2011.176636	2181.505615	4.400252342
Cortex_2	Cortex_2	Cortex_2->Cortex_2	12	2181.505615	2351.834717	4.107676983
Cortex_2	Cortex_2	Cortex_2->Cortex_2	13	2351.834717	2522.163818	3.818527699
Cortex_2	Cortex_2	Cortex_2->Cortex_2	14	2522.163818	2692.492676	3.513766289
Cortex_2	Cortex_2	Cortex_2->Cortex_2	15	2692.492676	2862.821777	3.256495237
Cortex_2	Cortex_2	Cortex_2->Cortex_2	16	2862.821777	3033.150879	2.985026598
Cortex_2	Cortex_2	Cortex_2->Cortex_2	17	3033.150879	3203.47998	2.764402151
Cortex_2	Cortex_2	Cortex_2->Cortex_2	18	3203.47998	3373.808838	2.540976286
Cortex_2	Cortex_2	Cortex_2->Cortex_2	19	3373.808838	3544.137939	2.344087601
Cortex_2	Cortex_2	Cortex_2->Cortex_2	20	3544.137939	3714.467041	2.175676584
Cortex_2	Cortex_2	Cortex_2->Cortex_2	21	3714.467041	3884.796143	2.015697241
Cortex_2	Cortex_2	Cortex_2->Cortex_2	22	3884.796143	4055.125	1.893063664
Cortex_2	Cortex_2	Cortex_2->Cortex_2	23	4055.125	4225.454102	1.75950253
Cortex_2	Cortex_3	Cortex_2->Cortex_3	0	137.5572662	307.8862915	0.6378239989
Cortex_2	Cortex_3	Cortex_2->Cortex_3	1	307.8862915	478.215332	0.7842627168
Cortex_2	Cortex_3	Cortex_2->Cortex_3	2	478.215332	648.5443726	0.8887490034
Cortex_2	Cortex_3	Cortex_2->Cortex_3	3	648.5443726	818.8734131	0.953014791
Cortex_2	Cortex_3	Cortex_2->Cortex_3	4	818.8734131	989.2024536	0.99867028
Cortex_2	Cortex_3	Cortex_2->Cortex_3	5	989.2024536	1159.531494	0.999387145
Cortex_2	Cortex_3	Cortex_2->Cortex_3	6	1159.531494	1329.860474	0.9875630736
Cortex_2	Cortex_3	Cortex_2->Cortex_3	7	1329.860474	1500.189575	0.9961509705
Cortex_2	Cortex_3	Cortex_2->Cortex_3	8	1500.189575	1670.518555	0.9991306663
Cortex_2	Cortex_3	Cortex_2->Cortex_3	9	1670.518555	1840.847656	1.027395129
Cortex_2	Cortex_3	Cortex_2->Cortex_3	10	1840.847656	2011.176636	1.047588706
Cortex_2	Cortex_3	Cortex_2->Cortex_3	11	2011.176636	2181.505615	1.0663234
Cortex_2	Cortex_3	Cortex_2->Cortex_3	12	2181.505615	2351.834717	1.075309873
Cortex_2	Cortex_3	Cortex_2->Cortex_3	13	2351.834717	2522.163818	1.087486029
Cortex_2	Cortex_3	Cortex_2->Cortex_3	14	2522.163818	2692.492676	1.092015743
Cortex_2	Cortex_3	Cortex_2->Cortex_3	15	2692.492676	2862.821777	1.096681476
Cortex_2	Cortex_3	Cortex_2->Cortex_3	16	2862.821777	3033.150879	1.086552858
Cortex_2	Cortex_3	Cortex_2->Cortex_3	17	3033.150879	3203.47998	1.078242183
Cortex_2	Cortex_3	Cortex_2->Cortex_3	18	3203.47998	3373.808838	1.062403798
Cortex_2	Cortex_3	Cortex_2->Cortex_3	19	3373.808838	3544.137939	1.049785018
Cortex_2	Cortex_3	Cortex_2->Cortex_3	20	3544.137939	3714.467041	1.030641198
Cortex_2	Cortex_3	Cortex_2->Cortex_3	21	3714.467041	3884.796143	1.014615297
Cortex_2	Cortex_3	Cortex_2->Cortex_3	22	3884.796143	4055.125	1.003015995
Cortex_2	Cortex_3	Cortex_2->Cortex_3	23	4055.125	4225.454102	0.9843725562
Cortex_2	Cortex_4	Cortex_2->Cortex_4	0	137.5572662	307.8862915	0.1088882759
Cortex_2	Cortex_4	Cortex_2->Cortex_4	1	307.8862915	478.215332	0.09163455665
Cortex_2	Cortex_4	Cortex_2->Cortex_4	2	478.215332	648.5443726	0.09880073369
Cortex_2	Cortex_4	Cortex_2->Cortex_4	3	648.5443726	818.8734131	0.1017927006
Cortex_2	Cortex_4	Cortex_2->Cortex_4	4	818.8734131	989.2024536	0.1155552715
Cortex_2	Cortex_4	Cortex_2->Cortex_4	5	989.2024536	1159.531494	0.1355049908
Cortex_2	Cortex_4	Cortex_2->Cortex_4	6	1159.531494	1329.860474	0.1724568456
Cortex_2	Cortex_4	Cortex_2->Cortex_4	7	1329.860474	1500.189575	0.2037328631
Cortex_2	Cortex_4	Cortex_2->Cortex_4	8	1500.189575	1670.518555	0.2260917574
Cortex_2	Cortex_4	Cortex_2->Cortex_4	9	1670.518555	1840.847656	0.2611752152
Cortex_2	Cortex_4	Cortex_2->Cortex_4	10	1840.847656	2011.176636	0.2842838466
Cortex_2	Cortex_4	Cortex_2->Cortex_4	11	2011.176636	2181.505615	0.3115932941
Cortex_2	Cortex_4	Cortex_2->Cortex_4	12	2181.505615	2351.834717	0.3301537931
Cortex_2	Cortex_4	Cortex_2->Cortex_4	13	2351.834717	2522.163818	0.3560465276
Cortex_2	Cortex_4	Cortex_2->Cortex_4	14	2522.163818	2692.492676	0.3782803118
Cortex_2	Cortex_4	Cortex_2->Cortex_4	15	2692.492676	2862.821777	0.4032685757
Cortex_2	Cortex_4	Cortex_2->Cortex_4	16	2862.821777	3033.150879	0.42372033
Cortex_2	Cortex_4	Cortex_2->Cortex_4	17	3033.150879	3203.47998	0.4435167611
Cortex_2	Cortex_4	Cortex_2->Cortex_4	18	3203.47998	3373.808838	0.4605805874
Cortex_2	Cortex_4	Cortex_2->Cortex_4	19	3373.808838	3544.137939	0.4813928306
Cortex_2	Cortex_4	Cortex_2->Cortex_4	20	3544.137939	3714.467041	0.4956496656
Cortex_2	Cortex_4	Cortex_2->Cortex_4	21	3714.467041	3884.796143	0.5148243308
Cortex_2	Cortex_4	Cortex_2->Cortex_4	22	3884.796143	4055.125	0.5336056352
Cortex_2	Cortex_4	Cortex_2->Cortex_4	23	4055.125	4225.454102	0.5560225844
Cortex_2	Cortex_5	Cortex_2->Cortex_5	0	137.5572662	307.8862915	2.13771677
Cortex_2	Cortex_5	Cortex_2->Cortex_5	1	307.8862915	478.215332	2.745071411
Cortex_2	Cortex_5	Cortex_2->Cortex_5	2	478.215332	648.5443726	3.050734282
Cortex_2	Cortex_5	Cortex_2->Cortex_5	3	648.5443726	818.8734131	3.124894142
Cortex_2	Cortex_5	Cortex_2->Cortex_5	4	818.8734131	989.2024536	3.132261276
Cortex_2	Cortex_5	Cortex_2->Cortex_5	5	989.2024536	1159.531494	3.067346334
Cortex_2	Cortex_5	Cortex_2->Cortex_5	6	1159.531494	1329.860474	2.983491898
Cortex_2	Cortex_5	Cortex_2->Cortex_5	7	1329.860474	1500.189575	2.901115894
Cortex_2	Cortex_5	Cortex_2->Cortex_5	8	1500.189575	1670.518555	2.798898697
Cortex_2	Cortex_5	Cortex_2->Cortex_5	9	1670.518555	1840.847656	2.661351204
Cortex_2	Cortex_5	Cortex_2->Cortex_5	10	1840.847656	2011.176636	2.513701916
Cortex_2	Cortex_5	Cortex_2->Cortex_5	11	2011.176636	2181.505615	2.354120255
Cortex_2	Cortex_5	Cortex_2->Cortex_5	12	2181.505615	2351.834717	2.215959549
Cortex_2	Cortex_5	Cortex_2->Cortex_5	13	2351.834717	2522.163818	2.086662054
Cortex_2	Cortex_5	Cortex_2->Cortex_5	14	2522.163818	2692.492676	1.958981633
Cortex_2	Cortex_5	Cortex_2->Cortex_5	15	2692.492676	2862.821777	1.855739713
Cortex_2	Cortex_5	Cortex_2->Cortex_5	16	2862.821777	3033.150879	1.746185184
Cortex_2	Cortex_5	Cortex_2->Cortex_5	17	3033.150879	3203.47998	1.655981302
Cortex_2	Cortex_5	Cortex_2->Cortex_5	18	3203.47998	3373.808838	1.566094279
Cortex_2	Cortex_5	Cortex_2->Cortex_5	19	3373.808838	3544.137939	1.485079765
Cortex_2	Cortex_5	Cortex_2->Cortex_5	20	3544.137939	3714.467041	1.411738157
Cortex_2	Cortex_5	Cortex_2->Cortex_5	21	3714.467041	3884.796143	1.340714216
Cortex_2	Cortex_5	Cortex_2->Cortex_5	22	3884.796143	4055.125	1.286687255
Cortex_2	Cortex_5	Cortex_2->Cortex_5	23	4055.125	4225.454102	1.223613381
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	0	137.5572662	307.8862915	0
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	1	307.8862915	478.215332	0
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	2	478.215332	648.5443726	0.01260407735
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	3	648.5443726	818.8734131	0.04405076429
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	4	818.8734131	989.2024536	0.1487927139
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	5	989.2024536	1159.531494	0.2800383568
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	6	1159.531494	1329.860474	0.4746850729
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	7	1329.860474	1500.189575	0.6283055544
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	8	1500.189575	1670.518555	0.7606309056
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	9	1670.518555	1840.847656	0.8745852709
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	10	1840.847656	2011.176636	0.9560266137
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	11	2011.176636	2181.505615	1.021796703
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	12	2181.505615	2351.834717	1.069918156
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	13	2351.834717	2522.163818	1.111507297
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	14	2522.163818	2692.492676	1.143129945
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	15	2692.492676	2862.821777	1.150011659
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	16	2862.821777	3033.150879	1.146559119
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	17	3033.150879	3203.47998	1.13260603
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	18	3203.47998	3373.808838	1.107281566
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	19	3373.808838	3544.137939	1.078495383
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	20	3544.137939	3714.467041	1.046474338
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	21	3714.467041	3884.796143	1.015917063
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	22	3884.796143	4055.125	0.9912400842
Cortex_2	Fiber_tract	Cortex_2->Fiber_tract	23	4055.125	4225.454102	0.964297235
Cortex_2	Hippocampus	Cortex_2->Hippocampus	0	137.5572662	307.8862915	0
Cortex_2	Hippocampus	Cortex_2->Hippocampus	1	307.8862915	478.215332	0
Cortex_2	Hippocampus	Cortex_2->Hippocampus	2	478.215332	648.5443726	0
Cortex_2	Hippocampus	Cortex_2->Hippocampus	3	648.5443726	818.8734131	0
Cortex_2	Hippocampus	Cortex_2->Hippocampus	4	818.8734131	989.2024536	0
Cortex_2	Hippocampus	Cortex_2->Hippocampus	5	989.2024536	1159.531494	0
Cortex_2	Hippocampus	Cortex_2->Hippocampus	6	1159.531494	1329.860474	0
Cortex_2	Hippocampus	Cortex_2->Hippocampus	7	1329.860474	1500.189575	0.0002571434597
Cortex_2	Hippocampus	Cortex_2->Hippocampus	8	1500.189575	1670.518555	0.002707091393
Cortex_2	Hippocampus	Cortex_2->Hippocampus	9	1670.518555	1840.847656	0.008372681215
Cortex_2	Hippocampus	Cortex_2->Hippocampus	10	1840.847656	2011.176636	0.01809045672
Cortex_2	Hippocampus	Cortex_2->Hippocampus	11	2011.176636	2181.505615	0.02772532403
Cortex_2	Hippocampus	Cortex_2->Hippocampus	12	2181.505615	2351.834717	0.03921047598
Cortex_2	Hippocampus	Cortex_2->Hippocampus	13	2351.834717	2522.163818	0.05640627071
Cortex_2	Hippocampus	Cortex_2->Hippocampus	14	2522.163818	2692.492676	0.07718622684
Cortex_2	Hippocampus	Cortex_2->Hippocampus	15	2692.492676	2862.821777	0.1034152284
Cortex_2	Hippocampus	Cortex_2->Hippocampus	16	2862.821777	3033.150879	0.1332451552
Cortex_2	Hippocampus	Cortex_2->Hippocampus	17	3033.150879	3203.47998	0.1642996967
Cortex_2	Hippocampus	Cortex_2->Hippocampus	18	3203.47998	3373.808838	0.1985291541
Cortex_2	Hippocampus	Cortex_2->Hippocampus	19	3373.808838	3544.137939	0.2416640967
Cortex_2	Hippocampus	Cortex_2->Hippocampus	20	3544.137939	3714.467041	0.2826723158
Cortex_2	Hippocampus	Cortex_2->Hippocampus	21	3714.467041	3884.796143	0.3320110738
Cortex_2	Hippocampus	Cortex_2->Hippocampus	22	3884.796143	4055.125	0.3783942759
Cortex_2	Hippocampus	Cortex_2->Hippocampus	23	4055.125	4225.454102	0.432713747
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	0	137.5572662	307.8862915	0
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	1	307.8862915	478.215332	0
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	2	478.215332	648.5443726	0
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	3	648.5443726	818.8734131	0
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	4	818.8734131	989.2024536	0
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	5	989.2024536	1159.531494	0.0002844901464
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	6	1159.531494	1329.860474	0.01073353551
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	7	1329.860474	1500.189575	0.03479369357
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	8	1500.189575	1670.518555	0.0873401165
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	9	1670.518555	1840.847656	0.1544363052
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	10	1840.847656	2011.176636	0.2508733273
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	11	2011.176636	2181.505615	0.3616822362
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	12	2181.505615	2351.834717	0.494921118
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	13	2351.834717	2522.163818	0.6070616841
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	14	2522.163818	2692.492676	0.7509662509
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	15	2692.492676	2862.821777	0.8710564971
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	16	2862.821777	3033.150879	1.002301335
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	17	3033.150879	3203.47998	1.115660667
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	18	3203.47998	3373.808838	1.224363685
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	19	3373.808838	3544.137939	1.315982938
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	20	3544.137939	3714.467041	1.398426294
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	21	3714.467041	3884.796143	1.464802265
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	22	3884.796143	4055.125	1.498079062
Cortex_2	Hypothalamus_1	Cortex_2->Hypothalamus_1	23	4055.125	4225.454102	1.536611438
Cortex_2	Hypothalamus_2	Cortex_2->Hypothalamus_2	0	137.5572662	307.8862915	0
Cortex_2	Hypothalamus_2	Cortex_2->Hypothalamus_2	1	307.8862915	478.215332	0
