rank	gene	moran_i	pval_norm	var_norm	pval_norm_fdr_bh
519	Tcf4	0.3946603122	0	0.0001307333572	0
520	Mdh1	0.3935032867	0	0.0001307333572	0
521	Lef1	0.3933957571	0	0.0001307333572	0
522	Slc32a1	0.3927817635	0	0.0001307333572	0
523	Sprn	0.3925849928	0	0.0001307333572	0
524	Kcna2	0.3924166156	0	0.0001307333572	0
525	Carhsp1	0.3923658188	0	0.0001307333572	0
526	Stum	0.3923655316	0	0.0001307333572	0
527	Ubb	0.3922970315	0	0.0001307333572	0
528	Lynx1	0.3919253968	0	0.0001307333572	0
529	Trpv4	0.3916835916	0	0.0001307333572	0
530	Sipa1l1	0.3912823335	0	0.0001307333572	0
531	Igfbp2	0.3910930449	0	0.0001307333572	0
532	Dbndd2	0.3908576636	0	0.0001307333572	0
533	Napb	0.3905377487	0	0.0001307333572	0
534	Prdm8	0.3900081392	0	0.0001307333572	0
535	Rbm47	0.3895727346	0	0.0001307333572	0
536	Pnmal2	0.389571309	0	0.0001307333572	0
537	Ensa	0.3894733335	0	0.0001307333572	0
538	Grm4	0.3891295238	0	0.0001307333572	0
539	Hs3st4	0.3886658397	0	0.0001307333572	0
540	Fkbp1a	0.3883559441	0	0.0001307333572	0
541	Myoc	0.3876307832	0	0.0001307333572	0
542	Mical2	0.3870546586	0	0.0001307333572	0
543	Krt8	0.3870438182	0	0.0001307333572	0
544	Pth2	0.3869674712	0	0.0001307333572	0
545	Cited1	0.385652115	0	0.0001307333572	0
546	Efhd1	0.3855955496	0	0.0001307333572	0
547	Gucy1a1	0.3853540943	0	0.0001307333572	0
548	Homer1	0.3839545244	0	0.0001307333572	0
549	Trp53i11	0.3829904241	0	0.0001307333572	0
550	Fam212b	0.3828023661	0	0.0001307333572	0
551	Josd2	0.3824682476	0	0.0001307333572	0
552	Calm3	0.3818043874	0	0.0001307333572	0
553	Elmo1	0.3817523494	0	0.0001307333572	0
554	R3hdm4	0.3816141568	0	0.0001307333572	0
555	Grin2a	0.381392915	0	0.0001307333572	0
556	Elovl1	0.3811392207	0	0.0001307333572	0
557	Slc6a9	0.3807924519	0	0.0001307333572	0
558	Msx1	0.3807273234	0	0.0001307333572	0
559	Brinp1	0.3806378611	0	0.0001307333572	0
560	Dact2	0.3805048061	0	0.0001307333572	0
561	Rarres2	0.3794928966	0	0.0001307333572	0
562	Rbfox3	0.379300665	0	0.0001307333572	0
563	Ndrg3	0.3789421177	0	0.0001307333572	0
564	Grp	0.3787196495	0	0.0001307333572	0
565	Fgfr2	0.3784575887	0	0.0001307333572	0
566	Grin1	0.3782053598	0	0.0001307333572	0
567	Cpne7	0.377878776	0	0.0001307333572	0
568	Dsp	0.3777365987	0	0.0001307333572	0
569	Gad1	0.3773223523	0	0.0001307333572	0
570	Fezf2	0.37703108	0	0.0001307333572	0
571	Shisa6	0.376723322	0	0.0001307333572	0
572	Slc39a10	0.376173561	0	0.0001307333572	0
573	Snhg11	0.3758686908	0	0.0001307333572	0
574	Hapln2	0.3754999545	0	0.0001307333572	0
575	Podxl2	0.3752119679	0	0.0001307333572	0
576	Zmat4	0.3752091385	0	0.0001307333572	0
577	Epn3	0.3750292388	0	0.0001307333572	0
578	Magel2	0.3749593331	0	0.0001307333572	0
579	Frmd8	0.3749557867	0	0.0001307333572	0
580	Kcnc2	0.3747950447	0	0.0001307333572	0
581	Bex3	0.3743069042	0	0.0001307333572	0
582	Cacna1g	0.3740944607	0	0.0001307333572	0
583	Mlf1	0.3736912115	0	0.0001307333572	0
584	Nwd2	0.3733856369	0	0.0001307333572	0
585	Camta2	0.3733150313	0	0.0001307333572	0
586	Impact	0.3732446679	0	0.0001307333572	0
587	Sh3gl2	0.3732436065	0	0.0001307333572	0
588	Ache	0.3729020319	0	0.0001307333572	0
589	Slc25a22	0.3727920212	0	0.0001307333572	0
590	1700001C02Rik	0.3712370019	0	0.0001307333572	0
591	Wscd1	0.3700732832	0	0.0001307333572	0
592	Gprasp1	0.3696346978	0	0.0001307333572	0
593	Elmod1	0.3693115917	0	0.0001307333572	0
594	Pitpnc1	0.3692437114	0	0.0001307333572	0
595	Gabra5	0.3690474986	0	0.0001307333572	0
596	Cyp46a1	0.3689932327	0	0.0001307333572	0
597	1700012B09Rik	0.368776389	0	0.0001307333572	0
598	Cadps2	0.3685897516	0	0.0001307333572	0
599	Slc22a17	0.3670835533	0	0.0001307333572	0
600	Th	0.3668049142	0	0.0001307333572	0
601	Eif4a2	0.3666112126	0	0.0001307333572	0
602	Car14	0.3664663075	0	0.0001307333572	0
603	Fbxw7	0.3659771058	0	0.0001307333572	0
604	Stk32c	0.365974516	0	0.0001307333572	0
605	Kcnab3	0.3649713887	0	0.0001307333572	0
606	Gm29538	0.3649275762	0	0.0001307333572	0
607	Nell1	0.3649181922	0	0.0001307333572	0
608	Fam49a	0.3647916602	0	0.0001307333572	0
609	Smim22	0.3641736276	0	0.0001307333572	0
610	1810041L15Rik	0.364141534	0	0.0001307333572	0
611	Cntn2	0.3638262217	0	0.0001307333572	0
612	Syngr1	0.3632985252	0	0.0001307333572	0
613	Epha4	0.3631243162	0	0.0001307333572	0
614	Kcnf1	0.3630052432	0	0.0001307333572	0
615	Ccdc42	0.3624329778	0	0.0001307333572	0
616	Tnfaip6	0.362202387	0	0.0001307333572	0
617	Necab1	0.361981277	0	0.0001307333572	0
618	Nell2	0.3619199472	0	0.0001307333572	0
619	Fam19a1	0.3618073378	0	0.0001307333572	0
620	Kitl	0.3615641583	0	0.0001307333572	0
621	Efhd2	0.3614719473	0	0.0001307333572	0
622	Nlk	0.3613225629	0	0.0001307333572	0
623	Unc5b	0.3611483383	0	0.0001307333572	0
624	Ppp3cb	0.3611470692	0	0.0001307333572	0
625	Fndc5	0.3611181024	0	0.0001307333572	0
626	St6galnac5	0.3611120037	0	0.0001307333572	0
627	Gria1	0.3610026715	0	0.0001307333572	0
628	Syt9	0.3609554128	0	0.0001307333572	0
629	Doc2a	0.3601007806	0	0.0001307333572	0
630	Meis2	0.3589641278	0	0.0001307333572	0
631	Arhgef25	0.358810719	0	0.0001307333572	0
632	Sncg	0.3586911783	0	0.0001307333572	0
633	Syt17	0.3586024998	0	0.0001307333572	0
634	Gria3	0.358516815	0	0.0001307333572	0
635	Nsg1	0.3582627898	0	0.0001307333572	0
636	Map2k1	0.3575652281	0	0.0001307333572	0
637	Rnf13	0.3572016321	0	0.0001307333572	0
638	Nxph3	0.3571330551	0	0.0001307333572	0
639	Etv1	0.3560373172	0	0.0001307333572	0
640	Rsph1	0.3560309174	0	0.0001307333572	0
641	Atp6ap2	0.3558914141	0	0.0001307333572	0
642	Car10	0.3558155091	0	0.0001307333572	0
643	Hdc	0.3555227591	0	0.0001307333572	0
644	Lhx9	0.3554011994	0	0.0001307333572	0
645	Mllt11	0.3552837937	0	0.0001307333572	0
646	Slain1	0.355180865	0	0.0001307333572	0
647	Ddit4l	0.3551588988	0	0.0001307333572	0
648	Krt90	0.3551263095	0	0.0001307333572	0
649	Syt2	0.3548002503	0	0.0001307333572	0
650	Gad2	0.3546215196	0	0.0001307333572	0
651	Tmem158	0.3542868768	0	0.0001307333572	0
652	Jph4	0.3540603149	0	0.0001307333572	0
653	Hrh3	0.3539106934	0	0.0001307333572	0
654	Serpinb1a	0.3531035203	0	0.0001307333572	0
655	Gls	0.3530301854	0	0.0001307333572	0
656	Bcl11b	0.3529533626	0	0.0001307333572	0
657	Olfm2	0.3528195034	0	0.0001307333572	0
658	Mb21d2	0.3527802435	0	0.0001307333572	0
659	Chrna4	0.3525850817	0	0.0001307333572	0
660	Sirt2	0.3521199183	0	0.0001307333572	0
661	Serp2	0.3515527936	0	0.0001307333572	0
662	Rasgrf1	0.351344816	0	0.0001307333572	0
663	Rnd2	0.3512826148	0	0.0001307333572	0
664	Ctxn2	0.3511568264	0	0.0001307333572	0
665	Ddr1	0.3508164235	0	0.0001307333572	0
666	Golga7b	0.3507121607	0	0.0001307333572	0
667	Myo5b	0.3505820132	0	0.0001307333572	0
668	Rgs14	0.3505410833	0	0.0001307333572	0
669	Erbin	0.349749808	0	0.0001307333572	0
670	Mal2	0.3494400264	0	0.0001307333572	0
671	Spock3	0.3492825042	0	0.0001307333572	0
672	Scn3b	0.3488683113	0	0.0001307333572	0
673	Sulf1	0.3488340904	0	0.0001307333572	0
674	Slc29a4	0.3485806981	0	0.0001307333572	0
675	Dbndd1	0.3485070847	0	0.0001307333572	0
676	Col8a1	0.3484399923	0	0.0001307333572	0
677	Timp2	0.3475628148	0	0.0001307333572	0
678	Sytl4	0.3472253193	0	0.0001307333572	0
679	Pkig	0.3469751971	0	0.0001307333572	0
680	2410004P03Rik	0.346797925	0	0.0001307333572	0
681	Kcnmb4	0.3467722707	0	0.0001307333572	0
682	Dmtn	0.3466879215	0	0.0001307333572	0
683	Phlda3	0.3461528617	0	0.0001307333572	0
684	A830009L08Rik	0.3458179808	0	0.0001307333572	0
685	Cckbr	0.3457458016	0	0.0001307333572	0
686	Egr1	0.3457419252	0	0.0001307333572	0
687	Wnt4	0.3457115701	0	0.0001307333572	0
688	Celf5	0.345432892	0	0.0001307333572	0
689	Lrrc23	0.3448577671	0	0.0001307333572	0
690	Sept3	0.3441758626	0	0.0001307333572	0
691	Mast3	0.3436328085	0	0.0001307333572	0
692	Ctgf	0.343552735	0	0.0001307333572	0
693	Synpo	0.3433047757	0	0.0001307333572	0
694	Nat8l	0.3427419873	0	0.0001307333572	0
695	Matk	0.3424719295	0	0.0001307333572	0
696	Slc13a4	0.3409451167	0	0.0001307333572	0
697	Scrt1	0.3407612246	0	0.0001307333572	0
698	1110017D15Rik	0.3406697036	0	0.0001307333572	0
699	Rasl10a	0.3402698431	0	0.0001307333572	0
700	Amigo2	0.3397403253	0	0.0001307333572	0
701	Smim5	0.3394301613	0	0.0001307333572	0
702	Galnt9	0.3393893313	0	0.0001307333572	0
703	Gal3st1	0.3391521313	0	0.0001307333572	0
704	Slc8a2	0.3390353744	0	0.0001307333572	0
705	Tshz2	0.3389977402	0	0.0001307333572	0
706	Pou3f1	0.3389593869	0	0.0001307333572	0
707	Spaca9	0.3389278833	0	0.0001307333572	0
708	Cnr1	0.3388661612	0	0.0001307333572	0
709	Tprn	0.3383712999	0	0.0001307333572	0
710	Esyt3	0.3379066614	0	0.0001307333572	0
711	Sez6	0.3378253035	0	0.0001307333572	0
712	Itgb4	0.33772612	0	0.0001307333572	0
713	Slc24a3	0.3371167866	0	0.0001307333572	0
714	Syt13	0.3358236249	0	0.0001307333572	0
715	Kcng1	0.3358209476	0	0.0001307333572	0
716	Cd83	0.335792208	0	0.0001307333572	0
717	Peg10	0.3354408204	0	0.0001307333572	0
718	Ptms	0.3353494228	0	0.0001307333572	0
719	Fam19a2	0.3352066475	0	0.0001307333572	0
720	Tmem125	0.3350856133	0	0.0001307333572	0
721	Scn2a	0.3350196705	0	0.0001307333572	0
722	Igsf21	0.3349364045	0	0.0001307333572	0
723	Ace	0.3347999519	0	0.0001307333572	0
724	Gab1	0.3346869362	0	0.0001307333572	0
725	C1ql3	0.3346697556	0	0.0001307333572	0
726	Camk2d	0.3345689964	0	0.0001307333572	0
727	Pdyn	0.3345074097	0	0.0001307333572	0
728	Rasal1	0.3344030185	0	0.0001307333572	0
729	Marcksl1	0.3334318684	0	0.0001307333572	0
730	Cap2	0.3334211304	0	0.0001307333572	0
731	Lypd6	0.3333994188	0	0.0001307333572	0
732	Gamt	0.3330635643	0	0.0001307333572	0
733	Tctex1d4	0.3326844522	0	0.0001307333572	0
734	Rasl11b	0.3320038774	0	0.0001307333572	0
735	Snap91	0.331675668	0	0.0001307333572	0
736	Pcdh8	0.3314118246	0	0.0001307333572	0
737	Gng8	0.330802482	0	0.0001307333572	0
738	Prlr	0.3306940554	0	0.0001307333572	0
739	Fxyd1	0.3306558872	0	0.0001307333572	0
740	A2m	0.3305505652	0	0.0001307333572	0
741	Cpne4	0.3304517047	0	0.0001307333572	0
742	Rnf112	0.3302600033	0	0.0001307333572	0
743	Unc13c	0.3297939415	0	0.0001307333572	0
744	Pde8a	0.3296705625	0	0.0001307333572	0
745	Gm2115	0.3293240184	0	0.0001307333572	0
746	Lrtm2	0.3292414728	0	0.0001307333572	0
747	Plppr2	0.3291263819	0	0.0001307333572	0
748	Pde1b	0.3289248266	0	0.0001307333572	0
749	Gabbr1	0.3285425918	0	0.0001307333572	0
750	Frrs1l	0.3282203445	0	0.0001307333572	0
751	Zcchc18	0.3280739629	0	0.0001307333572	0
752	Necab3	0.3279813587	0	0.0001307333572	0
753	Rph3a	0.3279303236	0	0.0001307333572	0
754	Gabra2	0.3278075548	0	0.0001307333572	0
755	Thbs4	0.3277741209	0	0.0001307333572	0
756	Arhgef10	0.3276312673	0	0.0001307333572	0
757	Arsg	0.3275721717	0	0.0001307333572	0
758	Sub1	0.3274975596	0	0.0001307333572	0
759	Hopx	0.3274812948	0	0.0001307333572	0
760	Spock1	0.3273883343	0	0.0001307333572	0
761	Fnbp1	0.3270537618	0	0.0001307333572	0
762	1700024G13Rik	0.3269448825	0	0.0001307333572	0
763	Meig1	0.3266448417	0	0.0001307333572	0
764	Cd63	0.3263107817	0	0.0001307333572	0
765	Stxbp6	0.3262946168	0	0.0001307333572	0
766	Rap1gap2	0.3262390264	0	0.0001307333572	0
767	S100a6	0.326128391	0	0.0001307333572	0
768	Gucy1b1	0.3257515863	0	0.0001307333572	0
769	Arhgdig	0.3255286548	0	0.0001307333572	0
770	Adcyap1	0.3255274945	0	0.0001307333572	0
771	Sema4d	0.3254545157	0	0.0001307333572	0
772	Atp6ap1l	0.325428584	0	0.0001307333572	0
773	Fhl2	0.3253597513	0	0.0001307333572	0
774	Isl1	0.3251947145	0	0.0001307333572	0
775	Nr0b1	0.3251938961	0	0.0001307333572	0
776	Gfra2	0.3249969242	0	0.0001307333572	0
777	Cdk17	0.324991114	0	0.0001307333572	0
778	Pip5k1c	0.3249628578	0	0.0001307333572	0
779	S1pr5	0.3248232195	0	0.0001307333572	0
780	Cpne5	0.3245773588	0	0.0001307333572	0
781	Stac2	0.3244501692	0	0.0001307333572	0
782	Aqp4	0.3244261374	0	0.0001307333572	0
783	Rab15	0.324338819	0	0.0001307333572	0
784	Gprin1	0.3232819919	0	0.0001307333572	0
785	Aldh3b2	0.3230108687	0	0.0001307333572	0
786	Fam81a	0.3221097572	0	0.0001307333572	0
787	Klk6	0.3219031398	0	0.0001307333572	0
788	Cdc42ep2	0.3215101031	0	0.0001307333572	0
789	Atp6v1d	0.3211874151	0	0.0001307333572	0
790	Hbb-bs	0.3210247897	0	0.0001307333572	0
791	Svop	0.3210089133	0	0.0001307333572	0
792	Scn4b	0.3202535051	0	0.0001307333572	0
793	Trim59	0.3200555446	0	0.0001307333572	0
794	Alcam	0.3200056657	0	0.0001307333572	0
795	Jam3	0.319287485	0	0.0001307333572	0
796	Rasgef1c	0.31927327	0	0.0001307333572	0
797	Atp2a1	0.3192587304	0	0.0001307333572	0
798	C4b	0.3191286162	0	0.0001307333572	0
799	Lamb3	0.3184668572	0	0.0001307333572	0
800	Dpp10	0.3184180815	0	0.0001307333572	0
801	Tmie	0.3182363861	0	0.0001307333572	0
802	Rit2	0.318181392	0	0.0001307333572	0
803	Vim	0.3174290766	0	0.0001307333572	0
804	Zbtb20	0.3173004747	0	0.0001307333572	0
805	Mapk10	0.3172565057	0	0.0001307333572	0
806	Ina	0.3171662627	0	0.0001307333572	0
807	Limd2	0.3170048504	0	0.0001307333572	0
808	Rnf130	0.316772249	0	0.0001307333572	0
809	Mapk3	0.3167662747	0	0.0001307333572	0
810	Kcnab1	0.3165325462	0	0.0001307333572	0
811	Dbpht2	0.3162625367	0	0.0001307333572	0
812	Lefty1	0.3159918647	0	0.0001307333572	0
813	Grm2	0.3158579688	0	0.0001307333572	0
814	Zfp423	0.3153065043	0	0.0001307333572	0
815	Maged1	0.3147526936	0	0.0001307333572	0
816	Lhx2	0.3146323882	0	0.0001307333572	0
817	Sfrp5	0.3144154226	0	0.0001307333572	0
818	Col9a3	0.3133743483	0	0.0001307333572	0
819	Cldn1	0.3125449592	0	0.0001307333572	0
820	Kcnq5	0.3124933685	0	0.0001307333572	0
821	Epha7	0.3124707289	0	0.0001307333572	0
822	Mkl2	0.3123143852	0	0.0001307333572	0
823	Vipr2	0.312023969	0	0.0001307333572	0
824	Got1	0.3120138657	0	0.0001307333572	0
825	Slc2a12	0.3115483825	0	0.0001307333572	0
826	Mlip	0.3113513128	0	0.0001307333572	0
827	Cdkl5	0.3111209137	0	0.0001307333572	0
828	Prnp	0.310497614	0	0.0001307333572	0
829	Gabrg2	0.3100631719	0	0.0001307333572	0
830	Ak7	0.3099916542	0	0.0001307333572	0
831	Tyro3	0.3098811956	0	0.0001307333572	0
832	Id2	0.3097639083	0	0.0001307333572	0
833	Lmx1a	0.3096827727	0	0.0001307333572	0
834	Tanc1	0.3093437526	0	0.0001307333572	0
835	Pamr1	0.3091996097	0	0.0001307333572	0
836	Dusp14	0.3091684011	0	0.0001307333572	0
837	Pebp1	0.3089443168	0	0.0001307333572	0
838	Rd3	0.3089056972	0	0.0001307333572	0
839	Erc2	0.3086858803	0	0.0001307333572	0
840	Lrrtm1	0.3086635341	0	0.0001307333572	0
841	Slc4a2	0.3078998699	0	0.0001307333572	0
842	Rgs9	0.3078596731	0	0.0001307333572	0
843	Plekhg3	0.3078072367	0	0.0001307333572	0
844	Ptpn5	0.3077243942	0	0.0001307333572	0
845	Sphkap	0.3075692577	0	0.0001307333572	0
846	Lrrn2	0.3073414427	0	0.0001307333572	0
847	Car11	0.3072624571	0	0.0001307333572	0
848	Trhr	0.3071149254	0	0.0001307333572	0
849	Padi2	0.3066238544	0	0.0001307333572	0
850	Chga	0.3065043271	0	0.0001307333572	0
851	C2cd2l	0.3063263308	0	0.0001307333572	0
852	Tcap	0.3053713777	0	0.0001307333572	0
853	D430041D05Rik	0.3050170621	0	0.0001307333572	0
854	Fhad1	0.3049666094	0	0.0001307333572	0
855	Otof	0.3045322787	0	0.0001307333572	0
856	Enpp6	0.3043763891	0	0.0001307333572	0
857	Dpp6	0.3043504284	0	0.0001307333572	0
858	Btbd3	0.30418322	0	0.0001307333572	0
859	Gpr153	0.3039094674	0	0.0001307333572	0
860	Pon1	0.3032410836	0	0.0001307333572	0
861	Timp3	0.302577275	0	0.0001307333572	0
862	Lin7b	0.3025514679	0	0.0001307333572	0
863	Rapgefl1	0.3024752466	0	0.0001307333572	0
864	Cda	0.302449468	0	0.0001307333572	0
865	Ube2ql1	0.3022951271	0	0.0001307333572	0
866	Pitpnm2	0.3022850917	0	0.0001307333572	0
867	Rab3b	0.3022829038	0	0.0001307333572	0
868	Pla2g5	0.3019590168	0	0.0001307333572	0
869	Ano3	0.301930891	0	0.0001307333572	0
870	Rbp1	0.3018005485	0	0.0001307333572	0
871	Adra1b	0.3010503767	0	0.0001307333572	0
872	Syngr3	0.3005194126	0	0.0001307333572	0
873	Fam19a4	0.3004027979	0	0.0001307333572	0
874	Tekt1	0.3002888258	0	0.0001307333572	0
875	Cplx3	0.2997147547	0	0.0001307333572	0
876	Nr4a3	0.2992758637	0	0.0001307333572	0
877	Foxj1	0.2988691826	0	0.0001307333572	0
878	Rab40b	0.2987619174	0	0.0001307333572	0
879	Cadm3	0.2983557841	0	0.0001307333572	0
880	Pja2	0.2980640987	0	0.0001307333572	0
881	Etl4	0.2980086317	0	0.0001307333572	0
882	Sccpdh	0.2979508687	0	0.0001307333572	0
883	Prmt8	0.297808701	0	0.0001307333572	0
884	Lhx1os	0.2977239935	0	0.0001307333572	0
885	Zeb2	0.2968549189	0	0.0001307333572	0
886	Sbpl	0.2968418856	0	0.0001307333572	0
887	Scn5a	0.2966151263	0	0.0001307333572	0
888	Dgkk	0.2965602527	0	0.0001307333572	0
889	Npc2	0.296545646	0	0.0001307333572	0
890	Syndig1l	0.2964950204	0	0.0001307333572	0
891	Inf2	0.2964473949	0	0.0001307333572	0
892	Disp2	0.2962119793	0	0.0001307333572	0
893	Ifi27	0.2960433142	0	0.0001307333572	0
894	Adssl1	0.2959252637	0	0.0001307333572	0
895	Rap1gap	0.2950323846	0	0.0001307333572	0
896	Sh3bgrl3	0.2946193645	0	0.0001307333572	0
897	Synj1	0.2943737945	0	0.0001307333572	0
898	Rtn4rl1	0.2942641402	0	0.0001307333572	0
899	Tusc3	0.2938139376	0	0.0001307333572	0
900	Chrna3	0.2934608007	0	0.0001307333572	0
901	Ap1s2	0.2930690332	0	0.0001307333572	0
902	Gabrb3	0.2929335496	0	0.0001307333572	0
903	Gm1673	0.2928800076	0	0.0001307333572	0
904	Pgbd5	0.2925691046	0	0.0001307333572	0
905	Abr	0.2922474477	0	0.0001307333572	0
906	Gm2694	0.2912537964	0	0.0001307333572	0
907	Pdxp	0.2908906127	0	0.0001307333572	0
908	Camk1d	0.2908814307	0	0.0001307333572	0
909	Cacng5	0.290849311	0	0.0001307333572	0
910	Myl12b	0.2907720174	0	0.0001307333572	0
911	Dnali1	0.2905617963	0	0.0001307333572	0
912	Sema3b	0.2905134301	0	0.0001307333572	0
913	Prkca	0.2902480309	0	0.0001307333572	0
914	Gnal	0.2901799839	0	0.0001307333572	0
915	Hba-a1	0.2900114353	0	0.0001307333572	0
916	Nrep	0.2897287032	0	0.0001307333572	0
917	Scn8a	0.2894661752	0	0.0001307333572	0
918	Tmem98	0.2893402275	0	0.0001307333572	0
919	Matn2	0.2893368807	0	0.0001307333572	0
920	Nckap1	0.289262218	0	0.0001307333572	0
921	Plxdc1	0.2892490941	0	0.0001307333572	0
922	Lmo1	0.2892445492	0	0.0001307333572	0
923	Coro1a	0.2892076687	0	0.0001307333572	0
924	Ier5	0.2890980304	0	0.0001307333572	0
925	Unc5a	0.2889861316	0	0.0001307333572	0
926	Gsg1l	0.2885294989	0	0.0001307333572	0
927	Atp6v1c1	0.2884024968	0	0.0001307333572	0
928	Ucp2	0.2883097599	0	0.0001307333572	0
929	Unc13a	0.288294574	0	0.0001307333572	0
930	Ido1	0.2881604571	0	0.0001307333572	0
931	Ldb2	0.2877869786	0	0.0001307333572	0
932	Celf6	0.2876561304	0	0.0001307333572	0
933	Ephb6	0.2876390508	0	0.0001307333572	0
934	Hapln4	0.2869430159	0	0.0001307333572	0
935	Tspan15	0.2868143817	0	0.0001307333572	0
936	Vgf	0.2864875711	0	0.0001307333572	0
937	Dgkb	0.2861588169	0	0.0001307333572	0
938	Igfn1	0.2860542835	0	0.0001307333572	0
939	Odf3b	0.2859581354	0	0.0001307333572	0
940	Eef1g	0.2856328807	0	0.0001307333572	0
941	Nenf	0.2853975952	0	0.0001307333572	0
942	Tsc22d1	0.2852703645	0	0.0001307333572	0
943	Dbn1	0.284937508	0	0.0001307333572	0
944	Nt5dc3	0.2848886219	0	0.0001307333572	0
945	Mcam	0.2847517804	0	0.0001307333572	0
946	Pgr15l	0.2845896235	0	0.0001307333572	0
947	Cobl	0.284367142	0	0.0001307333572	0
948	Cdh13	0.2841333631	0	0.0001307333572	0
949	Sh3gl3	0.2827590673	0	0.0001307333572	0
950	Slc5a7	0.2820935926	0	0.0001307333572	0
951	Crlf1	0.2815956975	0	0.0001307333572	0
952	Gpr26	0.281563949	0	0.0001307333572	0
953	3300002A11Rik	0.2810159823	0	0.0001307333572	0
954	Agpat4	0.2805624459	0	0.0001307333572	0
955	Nat14	0.280434314	0	0.0001307333572	0
956	Spag16	0.2801450794	0	0.0001307333572	0
957	Hk1	0.2801204619	0	0.0001307333572	0
958	Kcnip4	0.279937683	0	0.0001307333572	0
959	Pafah1b3	0.2796896172	0	0.0001307333572	0
960	Kcnc1	0.2796874888	0	0.0001307333572	0
961	Sort1	0.2793519467	0	0.0001307333572	0
962	Cacna2d1	0.2787427528	0	0.0001307333572	0
963	Lhfp	0.2787022994	0	0.0001307333572	0
964	Lzts1	0.2784780096	0	0.0001307333572	0
965	Mat2b	0.2784601686	0	0.0001307333572	0
966	Nppa	0.2783655353	0	0.0001307333572	0
967	Tmem121b	0.2779546828	0	0.0001307333572	0
968	Lrrc4c	0.2778044956	0	0.0001307333572	0
969	Fgf13	0.2776950153	0	0.0001307333572	0
970	Hbb-bt	0.2775893872	0	0.0001307333572	0
971	Hivep2	0.2775862174	0	0.0001307333572	0
972	Pfn2	0.277389865	0	0.0001307333572	0
973	Rab26	0.2773338369	0	0.0001307333572	0
974	Prmt2	0.2767598943	0	0.0001307333572	0
975	Galnt16	0.2766676313	0	0.0001307333572	0
976	Actr3b	0.2766333178	0	0.0001307333572	0
977	Nxph4	0.2764683521	0	0.0001307333572	0
978	Cdhr4	0.2762894565	0	0.0001307333572	0
979	Irx2	0.2758946091	0	0.0001307333572	0
980	Atp6v1a	0.2754275785	0	0.0001307333572	0
981	Mtfp1	0.2753981768	0	0.0001307333572	0
982	Usp29	0.2751960963	0	0.0001307333572	0
983	Vip	0.2751957107	0	0.0001307333572	0
984	Kcnh7	0.2750939572	0	0.0001307333572	0
985	Cmbl	0.2748852532	0	0.0001307333572	0
986	Tunar	0.2746188554	0	0.0001307333572	0
987	Gng2	0.2745928959	0	0.0001307333572	0
988	Plk5	0.2744555369	0	0.0001307333572	0
989	Hba-a2	0.2744200686	0	0.0001307333572	0
990	Eno1	0.2742878885	0	0.0001307333572	0
991	Gpr158	0.2741248164	0	0.0001307333572	0
992	Strn4	0.2740807084	0	0.0001307333572	0
993	Nme9	0.2740230813	0	0.0001307333572	0
994	Hemk1	0.2739441704	0	0.0001307333572	0
995	Cygb	0.2737720157	0	0.0001307333572	0
996	Reps2	0.2735795259	0	0.0001307333572	0
997	Gpr62	0.2733488946	0	0.0001307333572	0
998	Slitrk6	0.2731574872	0	0.0001307333572	0
999	Tmem35a	0.2727600164	0	0.0001307333572	0
1000	Pcolce	0.2726742842	0	0.0001307333572	0
1001	Wnt9b	0.2726508663	0	0.0001307333572	0
1002	Foxp1	0.272622853	0	0.0001307333572	0
1003	Rgs3	0.2723917045	0	0.0001307333572	0
1004	Aak1	0.2716432509	0	0.0001307333572	0
1005	Akap5	0.2716041604	0	0.0001307333572	0
1006	Cfap161	0.2715452479	0	0.0001307333572	0
1007	Kcnc4	0.271382153	0	0.0001307333572	0
1008	Phyhip	0.2707566152	0	0.0001307333572	0
1009	Nr5a1os	0.269476133	0	0.0001307333572	0
1010	Slc39a4	0.2690335427	0	0.0001307333572	0
1011	Osbp2	0.2689849917	0	0.0001307333572	0
1012	Atp6v0e2	0.268912719	0	0.0001307333572	0
1013	Dock10	0.2685786925	0	0.0001307333572	0
1014	4833427G06Rik	0.2684306824	0	0.0001307333572	0
1015	Nmral1	0.2683427585	0	0.0001307333572	0
1016	Tceal3	0.2681612081	0	0.0001307333572	0
1017	Cfap52	0.2680783206	0	0.0001307333572	0
1018	Cox6a2	0.2680041287	0	0.0001307333572	0
1019	Rspo1	0.2679743257	0	0.0001307333572	0
1020	Vstm2a	0.2677967338	0	0.0001307333572	0
1021	Cacna1e	0.2676886518	0	0.0001307333572	0
1022	Brk1	0.2676404098	0	0.0001307333572	0
1023	Tspan13	0.2671860998	0	0.0001307333572	0
1024	Dcn	0.2669915167	0	0.0001307333572	0
1025	Xylt2	0.2667484682	0	0.0001307333572	0
1026	Gstm6	0.2662666036	0	0.0001307333572	0
1027	Rdh5	0.2657180994	0	0.0001307333572	0
1028	Riiad1	0.2648015566	0	0.0001307333572	0
1029	Gng4	0.2645432534	0	0.0001307333572	0
1030	B630019K06Rik	0.2645306904	0	0.0001307333572	0
1031	Ppm1e	0.2643872953	0	0.0001307333572	0
1032	L1cam	0.2642872654	0	0.0001307333572	0
1033	Hcn4	0.2641912947	0	0.0001307333572	0
1034	Prkch	0.2639355747	0	0.0001307333572	0
